12/01/2018 03:42,,,
Código,Descrição,Início de Vigência,Fim de Vigência
11081100,Amido de trigo,13/03/2007,-
11081200,Amido de milho,13/03/2007,-
11081300,Fécula de batata,13/03/2007,-
11081400,Fécula de mandioca,13/03/2007,-
11081910,Amidos,13/03/2007,-
11081920,Féculas,13/03/2007,-
11082000,Inulina,13/03/2007,-
11090000,"Glúten de trigo, mesmo seco.",13/03/2007,-
12010010,Para semeadura,13/03/2007,-
12010090,Outra,13/03/2007,-
12021010,Para semeadura,13/03/2007,-
12021090,Outros,13/03/2007,-
12022000,"Descascados, mesmo triturados",13/03/2007,-
12030000,Copra.,13/03/2007,-
12040010,Para semeadura,13/03/2007,-
12040090,Outras,13/03/2007,-
12051010,Para semeadura,13/03/2007,-
12051090,Outras,13/03/2007,-
12059010,Para semeadura,13/03/2007,-
12059090,Outras,13/03/2007,-
12060010,Para semeadura,13/03/2007,-
12060090,Outras,13/03/2007,-
12071010,Nozes,13/03/2007,-
12071020,Amêndoas,13/03/2007,-
12072010,Para semeadura,13/03/2007,-
12072090,Outras,13/03/2007,-
12073010,Para semeadura,13/03/2007,-
12073090,Outras,13/03/2007,-
12074010,Para semeadura,13/03/2007,-
12074090,Outras,13/03/2007,-
12075010,Para semeadura,13/03/2007,-
12075090,Outras,13/03/2007,-
12076010,Para semeadura,13/03/2007,-
12076090,Outras,13/03/2007,-
12079110,Para semeadura,13/03/2007,-
12079190,Outras,13/03/2007,-
12079910,Para semeadura,13/03/2007,-
12079911,Nozes,01/01/2008,-
12079912,Amêndoas,01/01/2008,-
12079921,Para semeadura,01/01/2008,-
12079929,Outras,01/01/2008,-
12079931,Para semeadura,01/01/2008,-
12079939,Outras,01/01/2008,-
12079990,Outras,13/03/2007,-
12081000,De soja,13/03/2007,-
12089010,De girassol,13/03/2007,-
12089020,De linho (linhaça),13/03/2007,-
12089090,Outras,13/03/2007,-
12091000,Sementes de beterraba sacarina,13/03/2007,-
12092100,de alfafa (luzerna),13/03/2007,-
12092200,de trevo (Trifolium spp.),13/03/2007,-
12092300,de festuca,13/03/2007,-
12092400,de pasto dos prados de Kentucky (Poa pratensis L.),13/03/2007,-
12092500,"De azevém (Lolium multiflorum Lam., Lolium perenne",13/03/2007,-
12092600,de fléolo dos prados,13/03/2007,-
12092900,Outras,13/03/2007,-
12092910,De fléolo dos prados (Phleum pratensis),01/01/2008,-
12092990,Outras,01/01/2008,-
12093000,Sementes de plantas herbáceas cultivadas,13/03/2007,-
12099110,De cebolas,13/03/2007,-
12099120,De alfaces,13/03/2007,-
12099130,De tomates,13/03/2007,-
12099140,De cenouras,13/03/2007,-
12099190,Outras,13/03/2007,-
12099910,De árvores frutíferas ou florestais,13/03/2007,-
12099920,De fumo (tabaco),13/03/2007,-
12099990,Outros,13/03/2007,-
12101000,"Cones de lúpulo, não triturados nem moídos nem em",13/03/2007,-
12102010,Cones de lúpulo,13/03/2007,-
12102020,Lupulina,13/03/2007,-
12111000,Raízes de alcaçuz,13/03/2007,-
12112000,"Raízes de ""ginseng""",13/03/2007,-
12113000,Coca (folha de),13/03/2007,-
12114000,Palha de papoula,13/03/2007,-
12119010,Boldo,13/03/2007,-
12119020,Piretro,13/03/2007,-
12119040,Orégano (Origanum vulgare),13/03/2007,-
12119090,Outros,13/03/2007,-
12121000,"Alfarroba, incluídas as sementes de alfarroba",13/03/2007,-
12122010,Das espécies utilizadas principalmente em,13/03/2007,-
12122090,Outras,13/03/2007,-
12123000,"Nozes e amêndoas de damascos, de  pêssegos",13/03/2007,-
12129100,beterraba sacarina,13/03/2007,-
12129920,Cana-de-açúcar,13/03/2007,-
12129930,"Alfarroba, incluídas as sementes de alfarroba",01/01/2008,-
12129990,Outros,13/03/2007,-
12130000,"Palhas e cascas de cereais, em bruto, mesmo",13/03/2007,-
12141000,"Farinha e ""pellets"", de alfafa (luzerna)",13/03/2007,-
12149010,Beterrabas forrageiras,13/03/2007,-
12149090,Outros,13/03/2007,-
13011000,Goma-laca,13/03/2007,-
13012000,Goma-arábica,13/03/2007,-
13019010,Goma-laca,01/01/2008,-
13019011,Adraganta,13/03/2007,-
13019019,Outras,13/03/2007,-
13019020,Adraganta,01/01/2008,-
13019023,Incenso,13/03/2007,-
13019029,Outras,13/03/2007,-
13019030,Bálsamos,13/03/2007,-
13019041,"De pinheiros, incluída a terebintina",13/03/2007,-
13019049,Outras,13/03/2007,-
13019090,Outros,01/01/2008,-
13021100,Ópio,13/03/2007,-
13021200,de alcaçuz,13/03/2007,-
13021300,de lúpulo,13/03/2007,-
13021410,De piretro,13/03/2007,-
13021490,Outros,13/03/2007,-
13021910,De feto-macho,13/03/2007,-
13021920,De casca de castanha de caju,13/03/2007,-
13021931,De piretro,01/01/2008,-
13021939,Outros,01/01/2008,-
13021990,Outros,13/03/2007,-
13022010,Matérias pécticas (pectinas),13/03/2007,-
13022090,Outros,13/03/2007,-
13023100,Ágar-ágar,13/03/2007,-
13023210,De alfarroba ou de sua semente,13/03/2007,-
13023220,De sementes de guaré,13/03/2007,-
13023900,Outros,13/03/2007,-
14011000,Bambus,13/03/2007,-
14012000,Rotins,13/03/2007,-
14019010,Canas,13/03/2007,-
14019030,Vimes,13/03/2007,-
14019040,Ráfia,13/03/2007,-
14019090,Outras,13/03/2007,-
14020000,Matérias vegetais das espécies principalmente,13/03/2007,-
14030010,Piaçaba,13/03/2007,-
14030090,Outras,13/03/2007,-
14041010,Urucum,13/03/2007,-
14041090,Outros,13/03/2007,-
14042000,Línteres de algodão,13/03/2007,-
14049010,"Matérias vegetais das espécies principalmente utilizadas para enchimento ou estofamento (por exemplo: sumaúma (""kapok""), crina vegetal, zostera (crina marinha)), mesmo em mantas ",01/01/2008,-
14049020,"Matérias vegetais das espécies principalmente utilizadas na fabricação de vassouras ou de escovas (por exemplo: sorgo, piaçaba, raiz de grama, tampico), mesmo torcidas ou em feixes.",01/01/2008,-
14049030,Cascas de quilaia,13/03/2007,-
14049041,Urucum,01/01/2008,-
14049049,Outras,01/01/2008,-
14049090,Outros,13/03/2007,-
15010011,Banha,13/03/2007,-
15010019,Outras,13/03/2007,-
15010020,"Gorduras de aves, exceto as gorduras de ossos ou",13/03/2007,-
15010090,Outras,13/03/2007,-
15020010,Sebo bovino,13/03/2007,-
15020090,Outras,13/03/2007,-
15030010,Estearina solar,13/03/2007,-
15030030,Óleo-estearina,13/03/2007,-
15030040,Óleo-margarina comestível,13/03/2007,-
15030090,Outros,13/03/2007,-
15041010,De fígado de bacalhau,13/03/2007,-
15041091,Óleo em bruto,13/03/2007,-
15041099,Outros,13/03/2007,-
15042010,Gorduras e óleos em bruto,13/03/2007,-
15042090,Outros,13/03/2007,-
15043000,Gorduras e óleos de mamíferos marinhos e,13/03/2007,-
15050010,Suarda em bruto,13/03/2007,-
15050091,Lanolina,13/03/2007,-
15050099,Outras,13/03/2007,-
15060010,Óleo de mocotó,13/03/2007,-
15060090,Outros,13/03/2007,-
15071000,"Óleo em bruto, mesmo degomado",13/03/2007,-
15079000,Outros,13/03/2007,-
15081000,Óleo em bruto,13/03/2007,-
15089000,Outros,13/03/2007,-
15091000,Virgens,13/03/2007,-
15099000,Outros,13/03/2007,-
15100000,"Outros óleos e respectivas frações, obtidos",13/03/2007,-
15111000,Óleo em bruto,13/03/2007,-
15119000,Outros,13/03/2007,-
15121110,De girassol,13/03/2007,-
15121120,De cártamo,13/03/2007,-
15121910,De girassol,13/03/2007,-
15121920,De cártamo,13/03/2007,-
15122100,"Óleo em bruto, mesmo desprovido de ""gossypol""",13/03/2007,-
15122900,Outros,13/03/2007,-
15131100,Óleo em bruto,13/03/2007,-
15131900,Outros,13/03/2007,-
15132110,"De ""palmiste"" (de amêndoas de palmeiras, exceto de",13/03/2007,-
15132120,De babaçu,13/03/2007,-
15132910,"De ""palmiste"" (de amêndoas de palmeiras, exceto de",13/03/2007,-
15132920,De babaçu,13/03/2007,-
15141100,Óleos em bruto,13/03/2007,-
15141900,Outros,13/03/2007,-
15149100,Óleos em bruto,13/03/2007,-
15149900,Outros,13/03/2007,-
15151100,Óleo em bruto,13/03/2007,-
15151900,Outros,13/03/2007,-
15152100,Óleo em bruto,13/03/2007,-
15152900,Outros,13/03/2007,-
15153010,Óleo em bruto,13/03/2007,-
15153090,Outros,13/03/2007,-
15154010,Óleo em bruto,13/03/2007,-
15154090,Outros,13/03/2007,-
15155010,Óleo em bruto,13/03/2007,-
15155090,Outros,13/03/2007,-
15159011,Óleo em bruto,13/03/2007,-
15159019,Outros,13/03/2007,-
15159021,Óleo em bruto,01/01/2008,-
15159029,Outros,01/01/2008,-
15159091,Em bruto,13/03/2007,-
15159099,Outros,13/03/2007,-
15161010,De peixe,13/03/2007,-
15161020,De mamíferos marinhos,13/03/2007,-
15161090,Outros,13/03/2007,-
15162010,De algodão,13/03/2007,-
15162090,Outros,13/03/2007,-
15171000,"Margarina, exceto a margarina líquida",13/03/2007,-
15179010,Vegetalina (gordura de coco),13/03/2007,-
15179090,Outras,13/03/2007,-
15180000,"Gorduras e óleos animais ou vegetais, e",13/03/2007,-
15200010,Glicerol em bruto,13/03/2007,-
15200020,"Águas e lixívias, glicéricas",13/03/2007,-
15211000,Ceras vegetais,13/03/2007,-
15219011,Em bruto,13/03/2007,-
15219019,Outras,13/03/2007,-
15219090,Outros,13/03/2007,-
15220000,"""Dégras""; resíduos provenientes do tratamento das",13/03/2007,-
16010000,"Enchidos e produtos semelhantes, de carne,",13/03/2007,-
16021000,Preparações homogeneizadas,13/03/2007,-
16022000,De fígados de quaisquer animais,13/03/2007,-
16023100,de peru,13/03/2007,-
16023200,de galos e de galinhas,13/03/2007,-
16023900,Outras,13/03/2007,-
16024100,Pernas e respectivos pedaços,13/03/2007,-
16024200,Pás e respectivos pedaços,13/03/2007,-
16024900,"Outras, incluídas as misturas",13/03/2007,-
16025000,Da espécie bovina,13/03/2007,-
16029010,De carne ou de miudezas,13/03/2007,-
16029020,De sangue,13/03/2007,-
16030011,Em pasta,13/03/2007,-
16030019,Outros,13/03/2007,-
16030020,Sucos de carne,13/03/2007,-
16030090,Outros,13/03/2007,-
16041100,Salmões,13/03/2007,-
16041200,Arenques,13/03/2007,-
16041310,Sardinhas,13/03/2007,-
16041390,Outros,13/03/2007,-
16041410,Atuns,13/03/2007,-
16041420,Bonitos - listrados,13/03/2007,-
16041430,Outros bonitos,13/03/2007,-
16041500,"Cavalas, cavalinhas e sardas*",13/03/2007,-
16041610,Filés,13/03/2007,-
16041690,Outros,13/03/2007,-
16041900,Outros,13/03/2007,-
16042010,Enchidos,13/03/2007,-
16042091,De atuns,13/03/2007,-
16042092,De bonitos (Sarda spp.),13/03/2007,-
16042093,De salmão,13/03/2007,-
16042094,"De sardinhas, sardinelas e espadilhas",13/03/2007,-
16042099,Outras,13/03/2007,-
16043000,Caviar e seus sucedâneos,13/03/2007,-
16051010,Caranguejos marinhos do gênero Câncer,13/03/2007,-
16051020,Santolas,13/03/2007,-
16051090,Outros,13/03/2007,-
16052000,Camarões,13/03/2007,-
16053000,"Lavagantes (""homards"")",13/03/2007,-
16054010,Lagostas,13/03/2007,-
16054090,Outros,13/03/2007,-
16059010,Sibas e sepias; lulas; polvos,13/03/2007,-
16059020,Amêijoas,13/03/2007,-
16059030,Berbigões,13/03/2007,-
16059041,"""Choros"" ou ""choros zapato"" (Choromytilus chorus);",13/03/2007,-
16059049,Outros,13/03/2007,-
16059050,Ostras,13/03/2007,-
16059060,"""Ostiones"" (Pecten purpuratus ou Chlamys",13/03/2007,-
16059072,"""Locos""",13/03/2007,-
16059073,"""Machas"" (Mesodesma donacium, Solen macha)",13/03/2007,-
16059079,Outros,13/03/2007,-
16059091,Ouriços-do-mar,13/03/2007,-
16059099,Outros,13/03/2007,-
17011100,de cana,13/03/2007,-
17011200,de beterraba,13/03/2007,-
17019100,Adicionados de aromatizantes ou de corantes,13/03/2007,-
17019900,Outros,13/03/2007,-
17021100,"Contendo, em peso, 99 % ou mais de lactose,",13/03/2007,-
17021900,Outros,13/03/2007,-
17022000,"Açúcar e xarope, de bordo (ácer)",13/03/2007,-
17023000,"Glicose e xarope de glicose, não contendo frutose",13/03/2007,-
17024010,Glicose,13/03/2007,-
17024020,Xarope de glicose,13/03/2007,-
17025000,Frutose  quimicamente pura,13/03/2007,-
17026010,Frutose,13/03/2007,-
17026020,Xarope de frutose,13/03/2007,-
17029010,Maltose e xarope de maltose,13/03/2007,-
17029020,"Outros açúcares, incluído o açúcar invertido e",13/03/2007,-
17029030,"Sucedâneos do mel, mesmo misturados com mel",13/03/2007,-
17029040,Açúcares e melaços caramelizados,13/03/2007,-
17031000,Melaços de cana,13/03/2007,-
17039000,Outros,13/03/2007,-
17041000,"Gomas de mascar, mesmo revestidas de açúcar",13/03/2007,-
17049010,Chocolate branco,13/03/2007,-
17049020,"Bombons, caramelos, balas e rebuçados",13/03/2007,-
17049030,Geléias e pastas de frutas apresentadas como,13/03/2007,-
17049090,Outros,13/03/2007,-
18010010,Cru,13/03/2007,-
18010020,Torrado,13/03/2007,-
18020010,Cascas e películas,13/03/2007,-
18020020,Tortas,13/03/2007,-
18020090,Outros,13/03/2007,-
18031000,Não desengordurada,13/03/2007,-
18032000,Total ou parcialmente desengordurada,13/03/2007,-
18040000,"Manteiga, gordura e óleo, de cacau.",13/03/2007,-
18050000,"Cacau em pó, sem adição de açúcar ou de outros",13/03/2007,-
18061000,"Cacau em pó, com adição de açúcar ou de outros",13/03/2007,-
18062010,Chocolate,13/03/2007,-
18062090,Outras,13/03/2007,-
18063100,Recheados,13/03/2007,-
18063210,Chocolate,13/03/2007,-
18063290,Outros,13/03/2007,-
18069010,Chocolate,13/03/2007,-
18069090,Outros,13/03/2007,-
19011010,Leite modificado,13/03/2007,-
19011090,Outros,13/03/2007,-
19012000,Misturas e pastas para a preparação de produtos de,13/03/2007,-
19019010,Extrato de malte,13/03/2007,-
19019040,Doce de leite,13/03/2007,-
19019090,Outros,13/03/2007,-
19021100,Contendo ovos,13/03/2007,-
19021900,Outras,13/03/2007,-
19022000,Massas alimentícias recheadas (mesmo cozidas ou,13/03/2007,-
19023000,Outras massas alimentícias,13/03/2007,-
19024000,"""Couscous""",13/03/2007,-
19030000,Tapioca e seus sucedâneos preparados a partir de,13/03/2007,-
19041000,"Produtos à base de cereais, obtidos por expansão",13/03/2007,-
19042000,Preparações alimentícias obtidas a partir de,13/03/2007,-
19043000,"Trigo burgol (""bulgur"")",13/03/2007,-
19049000,Outros,13/03/2007,-
19051000,"Pão denominado ""Knäckebrot""",13/03/2007,-
19052000,Pão de especiarias,13/03/2007,-
19053000,"""WAFFLERS"" E ""WAFERS""",21/02/2013,-
19053100,BOLACHAS E BISCOITOS ADICIONADOS DE,13/03/2007,-
19053200,"""Waffles"" e ""wafers""",13/03/2007,-
19054000,"Torradas (tostas*), pão torrado e produtos",13/03/2007,-
19059010,"Pão, bolachas e outros produtos de padaria,  sem",13/03/2007,-
19059091,"Produtos de padaria, de pastelaria ou da indústria",13/03/2007,-
19059099,Outros,13/03/2007,-
20011000,"Pepinos e pepininhos (""cornichons"")",13/03/2007,-
20019010,Azeitonas,13/03/2007,-
20019020,Milho doce,13/03/2007,-
20019030,PALMITOS,21/02/2013,-
20019040,Cebolas,13/03/2007,-
20019090,Outros,13/03/2007,-
20021000,Tomates inteiros ou em pedaços,13/03/2007,-
20029000,Outros,13/03/2007,-
20031000,Cogumelos do gênero Agaricus,13/03/2007,-
20032000,Trufas,13/03/2007,-
20039000,Outros,13/03/2007,-
20041000,Batatas,13/03/2007,-
20049010,Ervilhas (Pisum sativum),13/03/2007,-
20049020,Aspargos,13/03/2007,-
20049030,Espinafres,13/03/2007,-
20049090,Outros,13/03/2007,-
20051000,Produtos hortícolas homogeneizados,13/03/2007,-
20052000,Batatas,13/03/2007,-
20054000,Ervilhas (Pisum sativum),13/03/2007,-
20055100,Feijão em grão,13/03/2007,-
20055900,Outros,13/03/2007,-
20056000,Aspargos,13/03/2007,-
20057000,Azeitonas,13/03/2007,-
20058000,Milho doce (Zea mays var. saccharata),13/03/2007,-
20059010,Alcachofras,13/03/2007,-
20059020,Pepinos,13/03/2007,-
20059090,Outros,13/03/2007,-
20059100,Brotos de bambu,01/01/2008,-
20059910,Alcachofras,01/01/2008,-
20059920,Pepinos,01/01/2008,-
20059990,Outros,01/01/2008,-
20060011,"Castanhas confeitadas com açúcar (""marrons",13/03/2007,-
20060019,Outros,13/03/2007,-
20060022,De laranjas,13/03/2007,-
20060029,Outras,13/03/2007,-
20060030,Produtos hortícolas; outras partes de plantas,13/03/2007,-
20071000,Preparações homogeneizadas,13/03/2007,-
20079110,"Doces, geléias e ""marmelades""",13/03/2007,-
20079190,Outros,13/03/2007,-
20079910,"Doces, geléias e ""marmelades""",13/03/2007,-
20079921,De pêssego,13/03/2007,-
20079922,De figo,13/03/2007,-
20079923,De marmelo,13/03/2007,-
20079924,DE GOIABA (PSIDIUM GUAJAVA),01/07/2007,-
20079925,DE MANGA (MAGIFERA INDICA),01/07/2007,-
20079929,Outros,13/03/2007,-
20081100,Amendoins,13/03/2007,-
20081911,Castanha de caju,13/03/2007,-
20081919,Outros,13/03/2007,-
20081990,Outras,13/03/2007,-
20082010,Em água com adição de açúcar ou de outro,13/03/2007,-
20082090,Outros,13/03/2007,-
20083010,Em água com adição de açúcar ou de outro,13/03/2007,-
20083090,Outros,13/03/2007,-
20084010,Em água com adição de açúcar ou de outro,13/03/2007,-
20084090,Outros,13/03/2007,-
20085010,Em água com adição de açúcar ou de outro,13/03/2007,-
20085090,Outros,13/03/2007,-
20086010,Em água com adição de açúcar ou de outro,13/03/2007,-
20086090,Outros,13/03/2007,-
20087010,Em água com adição de açúcar ou de outro,13/03/2007,-
20087090,Outros,13/03/2007,-
20088010,Em água com adição de açúcar ou de outro,13/03/2007,-
20088090,Outros,13/03/2007,-
20089100,Palmitos,13/03/2007,-
20089210,Em água com adição de açúcar ou de outro,13/03/2007,-
20089290,Outros,13/03/2007,-
20089900,Outras,13/03/2007,-
20091100,Congelados,13/03/2007,-
20091200,"Não congelados, com valor Brix inferior ou igual a",13/03/2007,-
20091900,Outros,13/03/2007,-
20092100,Com valor Brix inferior ou igual a 20,13/03/2007,-
20092900,Outros,13/03/2007,-
20093100,Com valor Brix inferior ou igual a 20,13/03/2007,-
20093900,Outros,13/03/2007,-
20094100,Com valor Brix inferior ou igual a 20,13/03/2007,-
20094900,Outros,13/03/2007,-
20095000,Suco de tomate,13/03/2007,-
20096100,Com valor Brix inferior ou igual a 30,13/03/2007,-
20096900,Outros,13/03/2007,-
20097100,Com valor Brix inferior ou igual a 20,13/03/2007,-
20097900,Outros,13/03/2007,-
20098010,De frutas,13/03/2007,-
20098020,De produtos hortícolas,13/03/2007,-
20099000,Misturas de sucos,13/03/2007,-
21011110,Café solúvel,13/03/2007,-
21011190,Outros,13/03/2007,-
21011200,"Preparações à base de extratos, essências ou",13/03/2007,-
21012011,Chá solúvel,13/03/2007,-
21012019,Outros,13/03/2007,-
21012021,Mate solúvel,13/03/2007,-
21012029,Outros,13/03/2007,-
21013000,Chicória torrada e outros sucedâneos torrados do,13/03/2007,-
21021010,Leveduras-mãe para cultura,13/03/2007,-
21021090,Outras,13/03/2007,-
21022010,Leveduras mortas,13/03/2007,-
21022090,Outras,13/03/2007,-
21023000,"Pós para levedar, preparados",13/03/2007,-
21031000,Molho de soja,13/03/2007,-
21032010,Ketchup,13/03/2007,-
21032090,Outros,13/03/2007,-
21033010,Farinha de mostarda,13/03/2007,-
21033020,Mostarda preparada,13/03/2007,-
21039010,Maionese,13/03/2007,-
21039090,Outros,13/03/2007,-
21041000,Preparações para caldos e sopas; caldos e sopas,13/03/2007,-
21042000,Preparações alimentícias compostas homogeneizadas,13/03/2007,-
21050000,"Sorvetes, mesmo contendo cacau.",13/03/2007,-
21061000,Concentrados de proteínas e substâncias protéicas,13/03/2007,-
21069010,Hidrolisatos de proteínas,13/03/2007,-
21069030,"Pós, mesmo adicionados de açúcar ou de outros",13/03/2007,-
21069040,Preparações compostas do tipo das utilizadas na,13/03/2007,-
21069090,Outras,13/03/2007,-
22011010,"Águas minerais, mesmo gaseificadas",13/03/2007,-
22011090,Outras,13/03/2007,-
22019010,Água,13/03/2007,-
22019020,Gelo e neve,13/03/2007,-
22021000,"Águas, incluídas as águas minerais e as águas",13/03/2007,-
22029000,Outras,13/03/2007,-
22030000,Cervejas de malte.,13/03/2007,-
22041000,Vinhos espumantes e vinhos espumosos,13/03/2007,-
22042110,Vinhos finos de mesa,13/03/2007,-
22042121,Tipo Xerez,13/03/2007,-
22042129,Outros,13/03/2007,-
22042131,"Vinhos em recipiente fechado, que apresentem",13/03/2007,-
22042139,Outros,13/03/2007,-
22042140,Mosto de uvas cuja fermentação tenha sido impedida,13/03/2007,-
22042911,Tipo Xerez,13/03/2007,-
22042919,Outros,13/03/2007,-
22042920,Outros vinhos,13/03/2007,-
22042930,Mostos de uvas cuja fermentação  tenha  sido,13/03/2007,-
22043000,Outros mostos de uvas,13/03/2007,-
22051010,Vermutes,13/03/2007,-
22051090,Outros,13/03/2007,-
22059010,Vermutes,13/03/2007,-
22059090,Outros,13/03/2007,-
22060010,Sidra,13/03/2007,-
22060090,Outras,13/03/2007,-
22071000,"ALCOOL ETILICO NAO DESNATURADO, DE TEOR ALCOOLICO EM VOLUME IGUAL OU SUPERIOR A 80% VOL.",27/09/2012,-
22072000,"Álcool etílico e aguardentes, desnaturados, com",13/03/2007,-
22082010,"De vinho (por exemplo: conhaque, ""brandy"",",13/03/2007,-
22082020,De bagaço de uvas,13/03/2007,-
22083000,Uísques,13/03/2007,-
22084000,Rum e outras aguardentes de cana,13/03/2007,-
22085010,Gim,13/03/2007,-
22085020,Genebra,13/03/2007,-
22086000,Vodca,13/03/2007,-
22087010,De anis,13/03/2007,-
22087020,Cremes,13/03/2007,-
22087030,Batida de frutas elaborada à base de álcool de,13/03/2007,-
22087090,Outros,13/03/2007,-
22089010,Álcool etílico não desnaturado,13/03/2007,-
22089021,"De agave (por exemplo: ""tequila"")",13/03/2007,-
